-4.075985	-3.46448
-3.299455	-3.458103
-4.234742	-3.450296
-2.669803	-3.438446
-3.944016	-3.437944
-3.534398	-3.430875
-2.588687	-3.430001
-4.08977	-3.424396
-4.416579	-3.415795
-4.316108	-3.415008
-3.397549	-3.411812
-3.312683	-3.405161
-3.780348	-3.399003
-2.469994	-3.397194
-2.702692	-3.39169
-2.709889	-3.38938
-2.734401	-3.38051
-3.683802	-3.380233
-2.633263	-3.375482
-4.32818	-3.375158
-4.222622	-3.373979
-3.146493	-3.373384
-4.392282	-3.356148
-2.683316	-3.355633
-4.181933	-3.354038
-3.937863	-3.346081
-2.8655	-3.333968
-4.233952	-3.330875
-4.055537	-3.330841
-3.638074	-3.328746
-3.385097	-3.326797
-2.630001	-3.322554
-3.058593	-3.321908
-4.312497	-3.319957
-3.580094	-3.319601
-3.44796	-3.319221
-2.962372	-3.305449
-3.457021	-3.289729
-2.974661	-3.289428
-4.402597	-3.283445
-3.268547	-3.269402
-2.667889	-3.26094
-2.684116	-3.256005
-3.877632	-3.251183
-2.885638	-3.249135
-4.223413	-3.249047
-2.7338	-3.236886
-3.993108	-3.234048
-3.880771	-3.233696
-3.691117	-3.225681
-3.693965	-3.21979
-2.944952	-3.212061
-3.64363	-3.208278
-3.079793	-3.205597
-3.555568	-3.202289
-3.72284	-3.191719
-3.313358	-3.168696
-3.778333	-3.168478
-3.245519	-3.167009
-3.713851	-3.166911
-4.288289	-3.165102
-3.329736	-3.16358
-3.725414	-3.161243
-2.640724	-3.158824
-2.50285	-3.158235
-2.942258	-3.155766
-3.051875	-3.150116
-2.735997	-3.148306
-3.175042	-3.146695
-3.919338	-3.14467
-4.363486	-3.143906
-3.493957	-3.132708
-4.144539	-3.128766
-2.567173	-3.11883
-2.745015	-3.117075
-3.22221	-3.113804
-2.67891	-3.112956
-2.565163	-3.110931
-3.338935	-3.108917
-3.757526	-3.106826
-3.997309	-3.102821
-3.188323	-3.090797
-3.436685	-3.089397
-3.119179	-3.081831
-3.424889	-3.07606
-3.248861	-3.073974
-4.156032	-3.071129
-3.408869	-3.068248
-3.881802	-3.063394
-2.742782	-3.057056
-4.255823	-3.049076
-3.377454	-3.042719
-2.77313	-3.037682
-3.04891	-3.03419
-3.46141	-3.032789
-3.832594	-3.029136
-2.826792	-3.02338
-3.838923	-3.022585
-3.006855	-3.021138
-3.131102	-3.020717
-2.601225	-3.015227
-3.208212	-3.014573
-3.870606	-3.000858
-2.910068	-2.997262
-2.869086	-2.991983
-4.049786	-2.990032
-2.562411	-2.983112
-3.992182	-2.975164
-2.827378	-2.970296
-3.09348	-2.968137
-3.449308	-2.946033
-3.348141	-2.945966
-2.924202	-2.943305
-4.170479	-2.942141
-2.796694	-2.936697
-3.008718	-2.933228
-2.919827	-2.91854
-2.931122	-2.917104
-4.050436	-2.9116
-3.846764	-2.910187
-3.163526	-2.908157
-2.755642	-2.906822
-4.217762	-2.89204
-4.152131	-2.876313
-3.709283	-2.867961
-3.495341	-2.867511
-2.717937	-2.858411
-3.213861	-2.850147
-3.552065	-2.838643
-3.146102	-2.837966
-3.624455	-2.837919
-2.745423	-2.835911
-3.038117	-2.835685
-4.05471	-2.832783
-3.354222	-2.829241
-3.568567	-2.823126
-3.869715	-2.815277
-3.342454	-2.814188
-3.722385	-2.808124
-3.715537	-2.804971
-3.7499	-2.804215
-3.537571	-2.790974
-2.838313	-2.788539
-3.271071	-2.785544
-3.221014	-2.78277
-3.114015	-2.781449
-3.380525	-2.774595
-3.462485	-2.773792
-3.780517	-2.755517
-3.182479	-2.739758
-3.330836	-2.736519
-3.114959	-2.734584
-3.512393	-2.721402
-3.556738	-2.71977
-3.004121	-2.700222
-4.013344	-2.69914
-2.966449	-2.68529
-3.338435	-2.68005
-3.354931	-2.668919
-2.971745	-2.663327
-2.988477	-2.655834
-3.759398	-2.64644
-3.965189	-2.638972
-3.271632	-2.635346
-3.2918	-2.634954
-3.571938	-2.629594
-3.044847	-2.624085
-3.705401	-2.61283
-3.592859	-2.57604
-3.219367	-2.540394
-3.549744	-2.53945
-3.301572	-2.4916
-3.333823	-2.471887
-3.537898	-2.458486
0.337152	-1.202456
0.280796	-1.167921
0.191109	-1.140345
0.191817	-1.110749
2.204741	0.012224
2.172574	0.077513
2.511724	0.086792
2.734367	0.088152
2.287647	0.088594
2.1613	0.097828
2.588875	0.098474
2.027185	0.104648
2.292772	0.110776
2.761774	0.112852
2.726432	0.121996
2.283986	0.126255
2.000273	0.129326
2.707957	0.143926
2.183419	0.14899
2.219644	0.149391
2.136523	0.167864
2.102456	0.170031
2.556296	0.179513
1.760935	0.18304
2.824452	0.191017
2.260592	0.210325
2.309589	0.212684
2.150287	0.215015
2.748141	0.215083
2.248497	0.219865
2.234679	0.224327
2.890975	0.229231
1.970159	0.237694
2.442165	0.239353
1.912527	0.241234
2.774674	0.247924
2.426569	0.248106
2.991706	0.253469
2.999578	0.279343
2.538747	0.283042
2.76805	0.284892
2.549645	0.291087
1.900337	0.317805
2.485139	0.322551
2.635137	0.332957
1.672518	0.33668
2.978927	0.341246
3.027406	0.346134
1.575783	0.35297
2.755998	0.35562
1.867626	0.36265
2.40024	0.377259
3.093461	0.385969
2.606871	0.390881
2.861895	0.395645
2.333675	0.395655
1.713829	0.395984
1.930553	0.397969
1.95742	0.401995
2.44503	0.407023
2.847061	0.412096
2.356016	0.418528
2.742928	0.422588
2.752916	0.422635
2.343202	0.428972
2.263616	0.431362
2.941925	0.432643
1.511299	0.438691
2.391228	0.449032
3.090956	0.453516
2.658094	0.454636
2.875408	0.458833
3.138904	0.463415
3.159499	0.467272
2.587373	0.469139
1.951926	0.469752
2.875686	0.496618
1.600272	0.501482
2.938382	0.521857
2.822183	0.524576
1.792321	0.533403
2.693355	0.535935
1.897985	0.538504
1.971606	0.540148
1.526021	0.545193
2.800528	0.549468
2.699688	0.553068
1.64253	0.55511
2.958302	0.574123
1.73952	0.579889
2.962432	0.580765
1.760468	0.589021
3.197409	0.590989
1.697418	0.596395
2.910218	0.600534
2.820527	0.604405
2.093507	0.619094
1.438888	0.620017
3.094539	0.631491
2.310775	0.636309
1.839763	0.64922
3.173728	0.656202
2.31822	0.660125
1.830057	0.681903
2.543311	0.687886
3.184889	0.689219
2.554528	0.693242
2.99462	0.69564
2.176144	0.699697
2.467743	0.701857
2.276536	0.714464
2.724232	0.717413
1.986574	0.720174
1.652329	0.723014
2.331432	0.727658
1.651753	0.72971
1.694337	0.735807
1.439198	0.738017
2.046793	0.740836
1.990804	0.744922
1.671571	0.749439
3.065301	0.752402
3.157516	0.75615
1.669125	0.761468
1.854093	0.764132
2.155058	0.766772
1.548899	0.775763
3.113699	0.786926
1.462167	0.799134
2.928563	0.79997
3.184645	0.807577
1.460094	0.807942
3.075969	0.808775
1.953266	0.810315
2.793273	0.813831
2.539097	0.815439
2.992981	0.819694
1.456211	0.819826
1.985267	0.822819
1.76165	0.831088
2.087614	0.832343
2.914603	0.842324
2.625884	0.84283
2.269183	0.843594
2.941654	0.845647
1.364106	0.85095
2.700625	0.855847
1.559639	0.856233
2.780673	0.857162
3.189212	0.862682
3.038542	0.87138
1.594256	0.871501
1.435856	0.87395
3.169399	0.891888
1.547902	0.897616
1.878892	0.901689
1.988227	0.904958
1.763245	0.907287
2.147226	0.922952
1.847328	0.923074
1.683376	0.925411
3.284048	0.928004
3.19311	0.932467
2.337261	0.937484
2.265793	0.938398
3.022178	0.938792
2.291582	0.947402
2.681881	0.950883
1.971283	0.951241
2.642349	0.969299
3.051395	0.983614
2.430378	0.984042
3.315393	0.98807
2.726763	0.989448
2.501081	0.992443
3.251045	0.992608
3.312566	0.994268
2.538855	0.999647
3.146184	1.00396
3.208353	1.014963
1.44949	1.023377
2.611871	1.02507
1.928544	1.025076
3.065256	1.029117
1.442718	1.035213
1.822283	1.041981
2.863628	1.049819
2.918444	1.054038
2.62959	1.056663
1.682069	1.063489
1.584499	1.074511
3.169925	1.085117
2.597996	1.08646
2.475418	1.086858
1.768865	1.091053
2.044274	1.091149
2.138443	1.09253
1.432977	1.099873
1.544157	1.101092
1.603536	1.106642
1.860079	1.112599
1.344548	1.114298
2.752673	1.118062
1.661799	1.123696
1.542131	1.127212
2.027219	1.131548
1.591624	1.132458
1.698971	1.137967
1.41714	1.140001
3.004142	1.147359
2.522779	1.153251
2.892287	1.15326
2.075312	1.153992
1.757102	1.155126
1.587754	1.158087
3.200871	1.162114
1.588988	1.164028
2.503092	1.168448
1.509025	1.169994
1.774714	1.179178
3.207493	1.184187
1.636598	1.184445
2.424087	1.188449
3.162195	1.189334
1.384046	1.192882
3.132162	1.199235
3.119864	1.211708
1.812917	1.216509
2.725099	1.223107
3.089395	1.23011
3.244909	1.231422
2.399327	1.235477
1.691761	1.24168
2.595173	1.246151
3.003125	1.246804
3.237969	1.249403
1.726838	1.251037
2.674588	1.251797
2.188399	1.256833
2.891151	1.266046
2.166997	1.268901
3.155979	1.273904
1.93027	1.276153
2.836647	1.281346
2.547567	1.283577
1.548694	1.286171
3.014767	1.287193
2.730012	1.295655
2.453277	1.297163
2.25729	1.300094
2.938549	1.300288
2.050836	1.321181
1.67823	1.330168
3.169061	1.332174
1.931536	1.335074
1.507226	1.34646
3.088494	1.348414
3.187867	1.366232
2.561925	1.37002
2.80337	1.383797
2.826582	1.383847
2.106878	1.395591
1.810988	1.396166
1.86067	1.396829
1.815421	1.397751
2.105542	1.401382
2.498521	1.40265
3.06166	1.403663
2.477563	1.40451
2.145707	1.404581
2.230618	1.406685
2.26129	1.414329
1.569688	1.414483
2.987507	1.420303
2.078829	1.431423
2.19158	1.437178
1.664648	1.442464
1.918965	1.443148
1.753283	1.445669
1.491696	1.452821
1.835808	1.460511
3.092634	1.467089
2.504212	1.480175
2.386651	1.480322
2.163014	1.481848
2.825849	1.514908
2.2428	1.517602
2.665782	1.523593
1.601398	1.540012
1.689282	1.549021
2.962565	1.555162
2.49276	1.563813
1.921063	1.565525
1.506067	1.565639
2.700385	1.600231
2.33818	1.602193
1.699901	1.6318
2.207018	1.639267
2.282883	1.642447
3.057347	1.643678
2.928738	1.645887
2.461915	1.647526
2.704372	1.649657
2.717855	1.649871
3.034932	1.662439
3.012259	1.672151
2.275129	1.682537
2.330701	1.682762
2.684349	1.688141
2.764208	1.694731
2.094093	1.70661
2.794303	1.707161
2.017947	1.722819
2.838561	1.736042
1.889347	1.743541
2.810289	1.751218
2.87976	1.752857
1.872893	1.753357
2.551181	1.756775
2.516122	1.757695
1.951067	1.761077
2.375108	1.761619
2.70327	1.79457
2.074041	1.794865
1.827871	1.80251
2.422338	1.821148
2.426064	1.828933
2.451775	1.837647
2.271735	1.868725
2.607227	1.877601
2.677964	1.878088
2.305495	1.902871
2.303986	1.944967
2.502061	1.959934
-1.226247	3.514126
-1.049614	3.552203
-1.224118	3.563153
-1.125795	3.594656
-0.937999	3.6007
-1.521779	3.615633
-1.102072	3.621606
-1.644243	3.636799
-1.508271	3.652473
-1.695255	3.674656
-1.54377	3.675571
-1.580934	3.676903
-1.046534	3.688636
-0.837281	3.706326
-1.196953	3.711475
-0.875335	3.725024
-1.517989	3.727278
-1.161915	3.733943
-1.884622	3.736997
-1.327023	3.737302
-1.263004	3.738532
-1.663329	3.745939
-0.946102	3.767642
-1.574843	3.770518
-0.94865	3.772433
-1.667982	3.781795
-1.922794	3.804993
-0.630489	3.808697
-1.909613	3.814884
-0.977896	3.815308
-1.808978	3.815884
-1.244347	3.820041
-0.963216	3.82758
-0.819348	3.841067
-0.671747	3.843698
-0.575401	3.848723
-0.686034	3.890902
-0.803172	3.903386
-1.155929	3.918061
-1.876532	3.936724
-0.508071	3.941397
-0.980879	3.948741
-1.076994	3.953562
-1.832664	3.962185
-1.833804	3.962324
-0.596176	3.964284
-0.721705	3.964645
-1.055217	3.972749
-0.610039	3.977504
-1.269758	3.978272
-0.578233	3.986052
-1.908071	3.992489
-1.648662	3.993028
-1.741282	4.004558
-1.069478	4.004877
-2.111312	4.005453
-0.947787	4.012273
-1.405994	4.031358
-1.261981	4.042636
-0.941143	4.045129
-1.418226	4.045854
-1.384459	4.04678
-0.592508	4.052052
-1.972489	4.052077
-1.547951	4.053173
-0.678042	4.061119
-0.550188	4.065846
-1.679979	4.065969
-1.068902	4.068951
-0.374165	4.069547
-1.245431	4.075303
-0.756851	4.083129
-1.69261	4.084881
-1.949142	4.085471
-1.478296	4.089736
-1.619123	4.093181
-1.631624	4.096248
-0.377617	4.112685
-1.634126	4.123492
-1.158233	4.123541
-1.696494	4.125312
-1.533501	4.127246
-1.667584	4.127935
-1.433967	4.131482
-1.870052	4.139105
-1.310954	4.140612
-0.886691	4.146802
-1.78667	4.152386
-0.337649	4.153824
-0.829454	4.160545
-1.263202	4.161034
-2.138194	4.167511
-0.758603	4.171802
-1.165277	4.173053
-1.511191	4.183593
-2.145605	4.183628
-0.586547	4.196656
-1.529947	4.201077
-0.371887	4.203365
-0.339164	4.206649
-0.334497	4.206905
-1.022932	4.214185
-1.018207	4.215521
-1.757735	4.216508
-0.854476	4.220862
-1.574322	4.222219
-1.744518	4.222962
-0.538555	4.224839
-2.188968	4.231753
-1.253104	4.234108
-1.067934	4.24902
-0.889803	4.250941
-0.503652	4.263469
-1.517104	4.265996
-1.923394	4.271787
-0.310862	4.278517
-1.817086	4.280595
-0.295011	4.281369
-1.306489	4.285808
-1.923552	4.291974
-1.703913	4.293022
-1.253777	4.294478
-0.544491	4.296238
-2.077065	4.311836
-1.106334	4.31714
-0.978646	4.323019
-0.322599	4.328835
-0.706841	4.331473
-0.995729	4.332048
-1.507897	4.337017
-2.036793	4.347138
-0.790589	4.357702
-1.958102	4.360914
-0.719008	4.373889
-1.480341	4.394899
-2.054045	4.404579
-2.059033	4.40468
-1.446339	4.408726
-1.544528	4.409084
-1.173937	4.412537
-0.761779	4.412744
-1.78024	4.414719
-1.087967	4.416722
-2.220627	4.422011
-0.361587	4.428392
-0.638914	4.429492
-1.776919	4.430803
-1.349037	4.43315
-0.387178	4.433473
-0.488787	4.440626
-0.529152	4.449022
-1.987899	4.453243
-1.031917	4.463652
-0.632268	4.469972
-0.854489	4.473476
-1.164415	4.474525
-1.055278	4.474796
-1.380094	4.478182
-2.09224	4.489155
-2.036657	4.49173
-0.852658	4.498648
-1.062727	4.498656
-1.328869	4.504691
-0.96453	4.506629
-1.754818	4.512039
-1.397873	4.514698
-0.983118	4.525658
-1.322336	4.528897
-2.003323	4.533403
-1.176383	4.536028
-1.907432	4.537416
-2.176177	4.549918
-2.235036	4.555749
-1.851922	4.565414
-1.398655	4.56684
-0.555731	4.571189
-0.352457	4.571609
-1.500927	4.57328
-1.547299	4.575087
-0.813935	4.581233
-0.276414	4.581991
-0.555518	4.587533
-0.597311	4.590477
-1.10086	4.610839
-0.541137	4.612217
-1.619827	4.614395
-0.637849	4.619913
-1.834142	4.622637
-2.01973	4.632403
-1.082502	4.635148
-1.349052	4.635587
-0.453328	4.641116
-1.012607	4.642862
-0.730524	4.644756
-1.779442	4.644942
-1.144182	4.645842
-2.103785	4.647326
-0.76708	4.649507
-0.987603	4.657792
-1.216407	4.661714
-1.184758	4.667213
-2.22579	4.670539
-1.138928	4.672518
-1.547981	4.672675
-1.837663	4.673933
-1.941382	4.679901
-0.486236	4.687445
-1.79519	4.688648
-2.164426	4.68865
-0.968677	4.691854
-1.676171	4.693196
-1.205773	4.69413
-0.57521	4.696034
-0.873218	4.709794
-0.559349	4.710573
-2.107891	4.711804
-0.972984	4.713859
-0.79594	4.72717
-1.011053	4.727545
-0.339831	4.737806
-0.467957	4.738078
-1.377161	4.759006
-1.597201	4.76101
-1.074396	4.761512
-0.621884	4.762623
-1.755796	4.76561
-1.929358	4.766821
-1.69895	4.77899
-0.790995	4.78068
-0.653172	4.787211
-1.660473	4.788668
-0.679779	4.789923
-0.644574	4.796866
-0.978549	4.798012
-1.314071	4.798614
-1.259072	4.799252
-0.889036	4.814225
-0.433349	4.817814
-2.189015	4.82764
-0.371218	4.833831
-1.6676	4.839111
-1.227285	4.846741
-1.099251	4.847659
-1.498219	4.850305
-0.556289	4.856324
-1.03668	4.863342
-1.515637	4.863657
-1.627831	4.869813
-0.618977	4.875011
-0.823306	4.880487
-1.560724	4.886005
-0.621302	4.892062
-2.062585	4.893609
-1.059687	4.904625
-0.966578	4.905761
-1.656269	4.909467
-2.143061	4.913961
-1.340079	4.928507
-0.680626	4.930376
-1.987485	4.941693
-0.776814	4.942037
-0.3949	4.951072
-1.54086	4.953225
-1.718195	4.973001
-1.62352	4.976046
-0.521714	4.980075
-0.431893	4.987478
-0.567167	4.992437
-0.730011	4.992483
-0.735286	4.998729
-1.521928	5.002579
-1.849424	5.010857
-0.443581	5.012604
-0.939752	5.024089
-0.860308	5.029368
-1.745689	5.037307
-0.55393	5.037528
-0.58849	5.038547
-0.731031	5.051144
-1.041921	5.067731
-1.928462	5.070329
-1.227723	5.0748
-0.757233	5.081191
-2.016018	5.086026
-1.933134	5.097048
-1.764721	5.100014
-1.661764	5.100899
-1.155015	5.101881
-0.750276	5.107698
-0.679225	5.111275
-1.784971	5.114325
-0.657115	5.124322
-0.587154	5.132041
-1.899676	5.140466
-1.948707	5.151681
-1.872615	5.159965
-1.886141	5.162805
-1.877423	5.166454
-1.927906	5.169877
-0.529077	5.172878
-1.516055	5.173276
-0.977129	5.18448
-1.933266	5.192058
-1.091104	5.197003
-1.414865	5.209358
-1.633381	5.210052
-1.378411	5.233308
-1.411424	5.234989
-1.807258	5.235065
-0.597706	5.243012
-1.596416	5.245847
-0.861569	5.247421
-1.208426	5.251904
-1.612809	5.267763
-0.978272	5.286808
-1.39086	5.291339
-0.815926	5.29259
-1.146572	5.307325
-0.831228	5.315351
-1.241027	5.321586
-1.483668	5.330024
-0.842372	5.342093
-1.646533	5.349456
-1.423313	5.363388
-1.012526	5.367199
-1.713692	5.374254
-1.362155	5.392365
-1.415416	5.392723
-1.30242	5.429489
-1.393397	5.444077
